id, date, time, views, author, message
542,2016/03/11,4:46:30 PM,34,الزعيم عفاش بجم الوطن,للنشر والمشاركة على أوسع نطاق للأهمية#تعزأثناء الانتصار الوهمي والمضخم إعلامياًقامت مرتزقة العدو بالعديد من الجرائم البشعة واللاإنسانية بحق المواطنين من أبناء هذه المحافظة،وكأنهم ليسو بشر مثلهموسنورد بعض تلك الجرائم على سبيل المثال وليس الحصراقتحام ونهب وسرقة منزل عضو اللجنة الدائمة للمؤتمر الشيخ عبدالواسع البركاني واقتادونه إلى جهة مجهولةاقتحام ونهب منزل المواطن محمد حميداقتحام منزل عضوالمجلس المحلي باسم عبدالغفار الخليديقتل عاقل الحارة عبداﻻله المخﻻفي وابنه امام منزلهقتل المواطن وليد هزاع الصبري بين اطفاله.سحلو وبطريقة بشعة جثة ميت في شارع 26 سبتمبر وسط المدينة انتشار للمئات من مرتزقة القاعدة وحماة العقيدة وأنصار الشريعة في المطار القديم وجامعة تعزقامو بتنفيذ العديد من حملات دهم للمنازل والمستشفيات في الاحياء الغربية للمدينة واعتقلوا العشرات وسط مخاوف واسعة لدى السكانــــــــــــــــــــــــــــــــــــــــــــــالجمعة الموافق11/3/2016#أبوكهلان.tt#الإعلام_الحربي_الإلكتروني● ⓣelegram.me/WarPress●
543,2016/03/11,4:46:30 PM,34,الزعيم عفاش بجم الوطن, تنويه هام بخصوص ما يجري في تعز يهدف إعلام العدوان إلى التهويل والتضخيم، وهز معنويات الناس، ولهذا نُعيد التذكير مُحافظة تعز 21 مديرية، وما حدث اليوم من انهيار هو للجبهة الغربية وسط المدينة في إطار مُديرية المُظفر وحسب، مهما يكن تفسير هذا الانهيار إلا أنه بالإمكان تداركه عسكريا، والرجال يعملون على ذلك، ليس هناك تسليم لهذه المواقع ولا أي صفقة رسمية، أو خيانة من الجيش للجان كما يُروج البَعض، وستسمعون أخبار طيبه إن شاء الله. ــــــــــ#المركز_الإعلامي_تعز لمتابعتنا على #التليغرام.. افتح الرابط ادناه  https://ⓣelegram.me/taizznews
544,2016/03/11,4:46:44 PM,295,الزعيم عفاش بجم الوطن,مأرب :قوات الجيش واللجان الشعبية تسيطر على جبل رشا بالكامل ، وتتمكن من تطهير قاع الحمده ، وجرب ثعيل وصولا إلى نجد منيف واغتنام طقمين ومعدل 23، وتأمين مدرسة أبو لحوم والجبال المجاوره لها#أبوهاشم_اكرم_الحسنيtt #شبكة_الجيش_واللجان_الشعبية  https://telegram.me/amasirah
545,2016/03/11,4:53:34 PM,285,الزعيم عفاش بجم الوطن,#صرح_مصدر_عسكري_للجيش_اليمنيالئ كل منتسبي الجيش والامن واللجان اللشعبية في مختلف الجبهات الداخلية والحدودية الالتزام بالصبر والثبات والتكتم لاي تحركات جديدة اوتوجيهات صادرة من القيادة عدم الانجرار وراء الحملة الاعلامية القذرة التي يشنها اعداءالوطن والمؤيدين للعدوان عن #تعز لان المحافظة  لاولن تكون مسرح للتجارب القاعدية والداعشية للتمثيل بأبشع الجرائم بحق الانسانية والانسان وماحدث اليوم من جريمة تتنافئ معاجميع المبادئ الاسلامية والدينية لاتمثل كل اليمنيين وانما تمثل الفكرالوهابي المتطرف الذي يبيح ابشع الجرائم الانسانية بحق الانسان ....ولذالك نهيب بكل المرابطين في الجبهاتةوخاصة جبهة تعز بأن كل شيئ تحت السيطرة وهناك عمليات عسكرية واسعة النطاق سيتم العمل بها وبقسوة وحزم وبلارحمة ضداعداءالانسانية ...ونهيب بجميع المواطنين الشرفاء الالتزم بكل مايصدرمن توجيهات من قبل الجيش واللجان والشعبية لتسهيل مهمة ملاحقة والقضاء علئ اعداءالوطن والانسانية بسهولة حتئ لايتسبب ذالك في وقوع ضحايا مدنيين لان المرتزقة والخونة لايبالون لوقوع اي ضحايا مدنيين لانهم يمثلون بجثثهم بابشع انواع القتل فمن السهل عليهم القتل لاي مدني وعلية سيتم العمل بالاجرائات الامنية الجديدة خلال الساعات القادمة ويجب علئ الجميع الالتزام بها#الله#الوطن#الثورة#الوحدة#تحيا_الجمهورية_اليمنية#أبوهاشم_اكرم_الحسنيtt #شبكة_الجيش_واللجان_الشعبية  https://telegram.me/amasirah
546,2016/03/11,4:55:14 PM,198,الزعيم عفاش بجم الوطن,هاااااام..الجهات الرسميه لانصار الله والمؤتمر الشعبي العام تحذر احرار الشعب اليمني في الداخل والخارج عدم الانخراط وتصديق للشايعات التي يروج لها مطابخ وإعلام العدو من تنازلات وبيع القضيه والاستسلام ،،،،، والخالمراد من هذا شق الصف والفرقه بينناوالان يستخدمون أخر ورقه لهم من الافلاس الاخلاقي كونوا على حذر تام وفي الوعي اللازم  وفي المسولية المطلوبه كونوا على ثقة بان مالم يستطيعوا ان ياخذوه بالقوة لايستطيعوا ان ياخذوه بالتفاوض ثقوا بنا ونحن واثقين بكم التحيه لكل احرار الشعب اليمني  الصامد الصابر الابي دمتم ودام اليمن في خير وانتصار والسلام عليكم ورحمة الله وبركاته  يرجى النشر والتعميميعممم...#للإشتراك_على_القناة التيلجرام#المركز_الاعلامي_مديرية_التحريرⓣelegram.me/tahreeradv
547,2016/03/11,4:55:14 PM,35,الزعيم عفاش بجم الوطن,ليعلموا الدواعش في تعز ليعلموا الدواعش في تعز وكلمة داعش نقصد بها كل من اعتنق المذهب الوهابي ووقف مع العدوان على اليمن الحبيب لن تنتصروا لافي تعز ولا حتى في ابعد قريه في منطقه من مناطق اليمن انتم لستم بشر افعالكم التي اظهرتموها او جزء منها في تعز ليست من افعال اهل الحكمة والايمان فمن تكونوا انتم وكيف تريدون ان تنتصروا في تعز او غيرها بهذه الافعال الاجراميه التي لايمكن ان تخطر على عقل انسان او يفعلها شخص يمتلك حواس في جسده انتم حيوانات انتم مصاصين دماء لن تفلتوا من هذه الافعال الشنيعه ومن يصفق لكم هوى ايضا بنفس المرتبه بالحيونه التي تعيشوها هل هذا هوة التحرير بهذه البشاعات وهل ستستمروا ولن تنالوا العقاب انتم تستمدون بشاعتكم من سيدكم الارهابي الوهابي في مملكة داعش ومن على شاكلتها في الارهاب وبعد انتها العدوان ماذا ستفعلون وين ستهربون مصيركم بهذه الافعال معروف ونهايتكم باتت قريبه وانتم من استعجلتم نهايتكم والايام ستثبت لكم ذلكد.عدنان العبسي  • ــــــــــ#المركز_الإعلامي_تعز لمتابعتنا على #التليغرام.. افتح الرابط ادناه  https://ⓣelegram.me/taizznews
548,2016/03/12,11:08:28 AM,956,الزعيم عفاش بجم الوطن,(قاهر1) يدك تجمعاَ للغزاة ومرتزقتهم بقاعدة العند الجويةhttp://
549,2016/03/12,11:10:30 AM,3.6K,الزعيم عفاش بجم الوطن,🏻🏻🏻🏻🏻 ‏ ‏ شاهد | ضربات أبطال الجيش واللجان الشعبية المنكلة بقوى الغزو ومرتزقتهم في #مأرب 11-03-2016                                  النجم الثاقب telegram.me/alnajm_althaqb
550,2016/03/12,11:11:51 AM,4.5K,الزعيم عفاش بجم الوطن,عاجلوزير الخارجية السوري وليد المعلم : من يريد حربا برية في #سوريا فليفلح أولا في #اليمن  عاجلوزير الخارجية السوري وليد المعلم : من يتورط في حرب برية في #سوريا سنعيد له جنوده في صناديق بلاستيكية                                      النجم الثاقب telegram.me/alnajm_althaqb
551,2016/03/12,11:15:28 AM,208,الزعيم عفاش بجم الوطن,حنيت من صدريعلى قتل الاسير العسكري..مشهدكسرظهري وغاب الوعي واهتدالبدن.. هاتولي الجفري..وهاتوجعبتي والمعبريلنه نفذصبري..على الانذال والناس الهين..فمن رفع قدريرفعته فوق نجم المشتري..ومن حفرقبرييجهزله من الان الكفن!!#أبومحمد_الفقيرtt #شبكة_الجيش_واللجان_الشعبية  https://telegram.me/amasirah
552,2016/03/12,11:18:41 AM,4.3K,الزعيم عفاش بجم الوطن,قتل الاسيريا  تعــز  العــــز  ماذا  الجريمةكيف  يا اهل  العلم  هذا  يصير ليش يا اصحاب العقول السليمةماحدا  استنكــــــر  لهذا  النكيرالقبيلي  يــــــــوم  يأسر  غريمة يحسب  انه  ضيف او  مستجيرما  سمعنا   فالعصور   القديمة العرب  ترضـــــا  بقتل  الأسيركيف  يا دار  الرجال    الكريمةتسحلـــو   ميت    بخط   المسيرواجتمعتو  في   جحافل  عظيمةكنها  سهره   مع   احمـد   بديروافتعلتو   يا  الرجال    الحكيمة فعـلة    الحجاج      ببن   الزبيرو ارتضيتو  قتل   بيت   الرميمةالعجايز  و  الصغير    و  الكبيرواتبعتو     فكر    شله     عقيمةادخلتكم   منعطـفهـا      الخطير احذروها      فالعـواقب    وخيمةقبل  يكويكــم    عذاب    الضميراليمن يا   اهل القلـوب   الرحيمةقاالها      طـه   البشير     النذيرجو   نوحد     صفنا    والعزيمةننطلق    للحرب   حان     النفيرلو  يجاهد   كل  حد  من صميمهيصبح  الحد   الشمالي   عسير        #شاعر_نهم_ابو_نايف            #عباد_ابوحاتم
